"","animal_number","genotype","sex","name","acronym","structure_id_path","parent_structure_id","cell_numbers","cell_density"
"11:123","AN31","Dp2Yey","male","Ectorhinal area/Layer 1","ECT1","/997/8/567/688/695/315/895/836/",895,40,1188.07175953428
"11:126","AN31","Dp2Yey","male","Primary somatosensory area, upper limb, layer 2/3","SSp-ul2/3","/997/8/567/688/695/315/453/322/369/854/",369,14,1078.00107800108
"11:127","AN31","Dp2Yey","male","Visceral area, layer 6a","VISC6a","/997/8/567/688/695/315/677/857/",677,20,224.545015662015
"11:128","AN31","Dp2Yey","male","Supplemental somatosensory area, layer 6a","SSs6a","/997/8/567/688/695/315/453/378/862/",378,85,273.611902439652
"11:129","AN31","Dp2Yey","male","Supplemental somatosensory area, layer 1","SSs1","/997/8/567/688/695/315/453/378/873/",378,241,1519.04797922497
"11:131","AN31","Dp2Yey","male","Perirhinal area, layer 2/3","PERI2/3","/997/8/567/688/695/315/922/888/",922,12,168.319470354733
"11:132","AN31","Dp2Yey","male","Supplemental somatosensory area, layer 6b","SSs6b","/997/8/567/688/695/315/453/378/893/",378,9,241.889966941705
"11:133","AN31","Dp2Yey","male","Visceral area, layer 1","VISC1","/997/8/567/688/695/315/677/897/",677,95,1735.76218230984
"11:134","AN31","Dp2Yey","male","Retrosplenial area, lateral agranular part, layer 6a","RSPagl6a","/997/8/567/688/695/315/254/894/906/",894,25,360.864921042755
"11:136","AN31","Dp2Yey","male","Entorhinal area, lateral part","ENTl","/997/8/567/688/695/1089/822/909/918/",909,22,832.923181766554
"11:138","AN31","Dp2Yey","male","cingulum bundle","cing","/997/1009/991/768/940/",768,26,216.333153055706
"11:139","AN31","Dp2Yey","male","Primary somatosensory area, upper limb, layer 6a","SSp-ul6a","/997/8/567/688/695/315/453/322/369/945/",369,6,228.990153423403
"11:140","AN31","Dp2Yey","male","Posterior hypothalamic nucleus","PH","/997/8/343/1129/1097/467/946/",467,195,1230.96735095826
"11:141","AN31","Dp2Yey","male","Endopiriform nucleus, dorsal part","EPd","/997/8/567/688/703/942/952/",942,56,309.332449526335
"11:143","AN31","Dp2Yey","male","Ventral auditory area, layer 1","AUDv1","/997/8/567/688/695/315/247/1018/959/",1018,31,756.743561576956
"11:144","AN31","Dp2Yey","male","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,630,484.408579414173
"11:145","AN31","Dp2Yey","male","Retrosplenial area, lateral agranular part, layer 2/3","RSPagl2/3","/997/8/567/688/695/315/254/894/965/",894,48,611.37929716855
"11:146","AN31","Dp2Yey","male","Endopiriform nucleus, ventral part","EPv","/997/8/567/688/703/942/966/",942,17,330.04581812534
"11:147","AN31","Dp2Yey","male","Ectorhinal area/Layer 6a","ECT6a","/997/8/567/688/695/315/895/977/",895,14,393.756152439882
"11:148","AN31","Dp2Yey","male","Dorsal premammillary nucleus","PMd","/997/8/343/1129/1097/467/980/",467,4,1511.71579743008
"11:149","AN31","Dp2Yey","male","Primary somatosensory area, barrel field, layer 1","SSp-bfd1","/997/8/567/688/695/315/453/322/329/981/",329,124,709.163073192492
"11:150","AN31","Dp2Yey","male","Fasciola cinerea","FC","/997/8/567/688/695/1089/1080/982/",1080,70,2285.19195612431
"11:151","AN31","Dp2Yey","male","Ectorhinal area/Layer 5","ECT5","/997/8/567/688/695/315/895/988/",895,5,103.659168653467
"11:155","AN31","Dp2Yey","male","Primary somatosensory area, trunk, layer 1","SSp-tr1","/997/8/567/688/695/315/453/322/361/1006/",361,51,794.850614840329
"11:156","AN31","Dp2Yey","male","fiber tracts","fiber tracts","/997/1009/",997,254,567.440530445195
"11:159","AN31","Dp2Yey","male","Globus pallidus, external segment","GPe","/997/8/567/623/803/818/1022/",818,28,206.194677231689
"11:160","AN31","Dp2Yey","male","Ventral auditory area, layer 5","AUDv5","/997/8/567/688/695/315/247/1018/1023/",1018,3,35.7036596251116
"11:162","AN31","Dp2Yey","male","Globus pallidus, internal segment","GPi","/997/8/567/623/803/818/1031/",818,6,48.3469376243926
"11:163","AN31","Dp2Yey","male","Supplemental somatosensory area, layer 4","SSs4","/997/8/567/688/695/315/453/378/1035/",378,14,78.230209154052
"11:164","AN31","Dp2Yey","male","Primary somatosensory area, barrel field, layer 6a","SSp-bfd6a","/997/8/567/688/695/315/453/322/329/1038/",329,125,321.349152280936
"11:167","AN31","Dp2Yey","male","Primary somatosensory area, barrel field, layer 4","SSp-bfd4","/997/8/567/688/695/315/453/322/329/1047/",329,58,145.924798409923
"11:168","AN31","Dp2Yey","male","Visceral area, layer 5","VISC5","/997/8/567/688/695/315/677/1058/",677,39,294.711069801183
"11:169","AN31","Dp2Yey","male","Primary somatosensory area, barrel field, layer 6b","SSp-bfd6b","/997/8/567/688/695/315/453/322/329/1062/",329,17,354.624723601318
"11:170","AN31","Dp2Yey","male","Anteromedial visual area, layer 2/3","VISam2/3","/997/8/567/688/695/315/669/394/1066/",394,6,488.599348534202
"11:171","AN31","Dp2Yey","male","Primary somatosensory area, barrel field, layer 5","SSp-bfd5","/997/8/567/688/695/315/453/322/329/1070/",329,93,259.909395025949
"11:173","AN31","Dp2Yey","male","Primary somatosensory area, trunk, layer 4","SSp-tr4","/997/8/567/688/695/315/453/322/361/1086/",361,13,175.661432856795
"11:174","AN31","Dp2Yey","male","Hippocampal formation","HPF","/997/8/567/688/695/1089/",695,6,544.662309368192
"11:175","AN31","Dp2Yey","male","Supplemental somatosensory area, layer 5","SSs5","/997/8/567/688/695/315/453/378/1090/",378,81,225.070021784555
"11:177","AN31","Dp2Yey","male","Hypothalamus","HY","/997/8/343/1129/1097/",1129,850,1202.68836222144
"11:178","AN31","Dp2Yey","male","Intercalated amygdala nucleus","IA","/997/8/567/623/477/278/1105/",278,42,921.194042945189
"11:179","AN31","Dp2Yey","male","Visceral area, layer 2/3","VISC2/3","/997/8/567/688/695/315/677/1106/",677,62,637.466584412914
"11:180","AN31","Dp2Yey","male","Primary somatosensory area, trunk, layer 5","SSp-tr5","/997/8/567/688/695/315/453/322/361/1111/",361,74,424.2535430904
"11:182","AN31","Dp2Yey","male","Temporal association areas, layer 2/3","TEa2/3","/997/8/567/688/695/315/541/1127/",541,4,70.4411376243726
"11:183","AN31","Dp2Yey","male","Primary somatosensory area, lower limb, layer 5","SSp-ll5","/997/8/567/688/695/315/453/322/337/1128/",337,15,894.401049430565
"11:184","AN31","Dp2Yey","male","Dentate gyrus, molecular layer","DG-mo","/997/8/567/688/695/1089/1080/726/10703/",726,280,723.420746673556
"11:185","AN31","Dp2Yey","male","Dentate gyrus, polymorph layer","DG-po","/997/8/567/688/695/1089/1080/726/10704/",726,79,927.066830956991
"11:186","AN31","Dp2Yey","male","Rostrolateral area, layer 6b","VISrl6b","/997/8/567/688/695/315/22/417/312782624/",417,3,116.772410571796
"12:2","AN32","Dp2Yey","male","internal capsule","int","/997/1009/983/784/6/",784,127,253.603870753882
"12:4","AN32","Dp2Yey","male","Primary somatosensory area, trunk, layer 6a","SSp-tr6a","/997/8/567/688/695/315/453/322/361/9/",361,12,162.216965190943
"12:7","AN32","Dp2Yey","male","Intermediodorsal nucleus of the thalamus","IMD","/997/8/343/1129/549/856/444/59/",444,92,2056.27947520172
"12:8","AN32","Dp2Yey","male","ventricular systems","VS","/997/73/",997,31,4012.94498381877
"12:9","AN32","Dp2Yey","male","lateral ventricle","VL","/997/73/81/",73,293,1236.59998311809
"12:10","AN32","Dp2Yey","male","Temporal association areas, layer 1","TEa1","/997/8/567/688/695/315/541/97/",541,130,2803.53676946301
"12:12","AN32","Dp2Yey","male","Periventricular hypothalamic nucleus, intermediate part","PVi","/997/8/343/1129/1097/157/118/",157,50,2465.36166855678
"12:13","AN32","Dp2Yey","male","Agranular insular area, posterior part, layer 1","AIp1","/997/8/567/688/695/315/95/111/120/",111,60,1645.00740253331
"12:14","AN32","Dp2Yey","male","optic tract","opt","/997/1009/967/848/125/",848,63,618.684264796865
"12:15","AN32","Dp2Yey","male","Periventricular hypothalamic nucleus, posterior part","PVp","/997/8/343/1129/1097/141/126/",141,120,3168.56780735108
"12:17","AN32","Dp2Yey","male","third ventricle","V3","/997/73/129/",73,193,3416.29199561015
"12:18","AN32","Dp2Yey","male","Lateral amygdala nucleus","LA","/997/8/567/688/703/131/",703,184,923.922049098423
"12:19","AN32","Dp2Yey","male","Paraventricular nucleus of the thalamus","PVT","/997/8/343/1129/549/856/571/149/",571,142,3138.12154696133
"12:20","AN32","Dp2Yey","male","Lateral dorsal nucleus of thalamus","LD","/997/8/343/1129/549/856/239/155/",239,47,194.953605189914
"12:21","AN32","Dp2Yey","male","Dorsal auditory area, layer 6a","AUDd6a","/997/8/567/688/695/315/247/1011/156/",1011,15,486.176384792403
"12:22","AN32","Dp2Yey","male","Agranular insular area, posterior part, layer 2/3","AIp2/3","/997/8/567/688/695/315/95/111/163/",111,19,242.028967045845
"12:23","AN32","Dp2Yey","male","Dorsal part of the lateral geniculate complex","LGd","/997/8/343/1129/549/864/1008/170/",1008,49,483.754726481129
"12:24","AN32","Dp2Yey","male","Ventral part of the lateral geniculate complex","LGv","/997/8/343/1129/549/856/1014/178/",1014,52,692.613015796905
"12:25","AN32","Dp2Yey","male","Nucleus of reuniens","RE","/997/8/343/1129/549/856/571/181/",571,19,544.3970086817
"12:26","AN32","Dp2Yey","male","Lateral habenula","LH","/997/8/343/1129/549/856/958/186/",958,210,2085.67143722626
"12:27","AN32","Dp2Yey","male","Lateral hypothalamic cortex","LHA","/997/8/343/1129/1097/290/194/",290,408,729.929619041145
"12:28","AN32","Dp2Yey","male","Primary somatosensory area, barrel field, layer 2/3","SSp-bfd2/3","/997/8/567/688/695/315/453/322/329/201/",329,379,1115.35541285808
"12:30","AN32","Dp2Yey","male","Lateral posterior nucleus of the thalamus","LP","/997/8/343/1129/549/856/138/218/",138,146,743.191651819801
"12:31","AN32","Dp2Yey","male","Arcuate hypothalamic nucleus","ARH","/997/8/343/1129/1097/157/223/",157,148,2339.14431572126
"12:32","AN32","Dp2Yey","male","Temporal association areas, layer 4","TEa4","/997/8/567/688/695/315/541/234/",541,11,446.193161075731
"12:34","AN32","Dp2Yey","male","Primary auditory area, layer 2/3","AUDp2/3","/997/8/567/688/695/315/247/1002/251/",1002,80,2390.20017926501
"12:35","AN32","Dp2Yey","male","Dorsal auditory area, layer 5","AUDd5","/997/8/567/688/695/315/247/1011/252/",1011,18,290.575662673942
"12:36","AN32","Dp2Yey","male","Reticular nucleus of the thalamus","RT","/997/8/343/1129/549/856/262/",856,17,84.5333757657729
"12:37","AN32","Dp2Yey","male","Retrosplenial area, dorsal part, layer 6a","RSPd6a","/997/8/567/688/695/315/254/879/274/",879,28,336.344416682683
"12:38","AN32","Dp2Yey","male","Striatum-like amygdala nuclei","sAMY","/997/8/567/623/477/278/",477,54,1341.21504147832
"12:40","AN32","Dp2Yey","male","Anteromedial visual area, layer 1","VISam1","/997/8/567/688/695/315/669/394/281/",394,14,2395.20958083832
"12:41","AN32","Dp2Yey","male","Temporal association areas, layer 5","TEa5","/997/8/567/688/695/315/541/289/",541,30,364.848101573712
"12:42","AN32","Dp2Yey","male","stria terminalis","st","/997/1009/991/768/301/",768,167,1196.85806840008
"12:43","AN32","Dp2Yey","male","Basolateral amygdala nucleus, anterior part","BLAa","/997/8/567/688/703/295/303/",295,43,254.831426048513
"12:44","AN32","Dp2Yey","male","Basolateral amygdala nucleus, posterior part","BLAp","/997/8/567/688/703/295/311/",295,36,285.019832630021
"12:46","AN32","Dp2Yey","male","Agranular insular area, posterior part, layer 6a","AIp6a","/997/8/567/688/695/315/95/111/314/",111,8,162.571887256396
"12:47","AN32","Dp2Yey","male","Basomedial amygdala ","BMA","/997/8/567/688/703/319/",703,183,910.040280471431
"12:51","AN32","Dp2Yey","male","Substantia innominata","SI","/997/8/567/623/803/835/342/",835,5,192.789666473877
"12:52","AN32","Dp2Yey","male","Agranular insular area, posterior part, layer 5","AIp5","/997/8/567/688/695/315/95/111/344/",111,33,390.939676823201
"12:53","AN32","Dp2Yey","male","Mediodorsal nucleus of thalamus","MD","/997/8/343/1129/549/856/444/362/",444,217,606.485764353729
"12:54","AN32","Dp2Yey","male","Parasubthalamic nucleus","PSTN","/997/8/343/1129/1097/290/364/",290,26,1277.20194527681
"12:57","AN32","Dp2Yey","male","CA1","CA1","/997/8/567/688/695/1089/1080/375/382/",375,331,477.106113588732
"12:59","AN32","Dp2Yey","male","Medial amygdala nucleus","MEA","/997/8/567/623/477/278/403/",278,358,951.831477970951
"12:60","AN32","Dp2Yey","male","Subparafascicular nucleus, magnocellular part","SPFm","/997/8/343/1129/549/864/406/414/",406,27,1028.92420258374
"12:62","AN32","Dp2Yey","male","CA2","CA2","/997/8/567/688/695/1089/1080/375/423/",375,30,145.019311738346
"12:63","AN32","Dp2Yey","male","Ectorhinal area/Layer 2/3","ECT2/3","/997/8/567/688/695/315/895/427/",895,34,682.621265660135
"12:64","AN32","Dp2Yey","male","Retrosplenial area, ventral part, layer 2/3","RSPv2/3","/997/8/567/688/695/315/254/886/430/",886,88,793.636478418499
"12:65","AN32","Dp2Yey","male","Anteromedial visual area, layer 5","VISam5","/997/8/567/688/695/315/669/394/433/",394,5,458.589379069981
"12:66","AN32","Dp2Yey","male","Retrosplenial area, dorsal part, layer 2/3","RSPd2/3","/997/8/567/688/695/315/254/879/434/",879,201,1690.29718956557
"12:67","AN32","Dp2Yey","male","columns of the fornix","fx","/997/1009/991/768/1099/737/436/",737,8,493.674791730947
"12:68","AN32","Dp2Yey","male","Retrosplenial area, dorsal part, layer 1","RSPd1","/997/8/567/688/695/315/254/879/442/",879,156,2258.70906089827
"12:69","AN32","Dp2Yey","male","dorsal hippocampal commissure","dhc","/997/1009/991/768/1099/618/443/",618,82,1564.79590863119
"12:70","AN32","Dp2Yey","male","Primary somatosensory area, upper limb, layer 1","SSp-ul1","/997/8/567/688/695/315/453/322/369/450/",369,15,1292.8805378383
"12:71","AN32","Dp2Yey","male","Basolateral amygdala nucleus, ventral part","BLAv","/997/8/567/688/703/295/451/",295,82,1050.98561944067
"12:73","AN32","Dp2Yey","male","CA3","CA3","/997/8/567/688/695/1089/1080/375/463/",375,277,462.405745182717
"12:74","AN32","Dp2Yey","male","alveus","alv","/997/1009/991/768/1099/466/",1099,29,353.697357026991
"12:75","AN32","Dp2Yey","male","Subthalamic nucleus","STN","/997/8/343/1129/1097/290/470/",290,6,99.6942709025655
"12:76","AN32","Dp2Yey","male","Striatum","STR","/997/8/567/623/477/",623,147,1060.67493560188
"12:77","AN32","Dp2Yey","male","Primary somatosensory area, lower limb, layer 6a","SSp-ll6a","/997/8/567/688/695/315/453/322/337/478/",337,17,212.417688145843
"12:78","AN32","Dp2Yey","male","Medial habenula","MH","/997/8/343/1129/549/856/958/483/",958,153,2131.03794083236
"12:80","AN32","Dp2Yey","male","Ventral auditory area, layer 6a","AUDv6a","/997/8/567/688/695/315/247/1018/520/",1018,19,403.88580660247
"12:82","AN32","Dp2Yey","male","Dorsal auditory area, layer 1","AUDd1","/997/8/567/688/695/315/247/1011/527/",1011,117,3548.46536455174
"12:84","AN32","Dp2Yey","male","Central amygdala ","CEA","/997/8/567/623/477/278/536/",278,337,1752.83470300635
"12:85","AN32","Dp2Yey","male","Perirhinal area, layer 1","PERI1","/997/8/567/688/695/315/922/540/",922,115,2877.22985313618
"12:86","AN32","Dp2Yey","male","Retrosplenial area, ventral part, layer 1","RSPv1","/997/8/567/688/695/315/254/886/542/",886,53,836.344700257215
"12:87","AN32","Dp2Yey","male","Thalamus","TH","/997/8/343/1129/549/",1129,534,699.642448643755
"12:90","AN32","Dp2Yey","male","Retrosplenial area, ventral part, layer 6a","RSPv6a","/997/8/567/688/695/315/254/886/590/",886,10,182.16263480035
"12:91","AN32","Dp2Yey","male","fasciculus retroflexus","fr","/997/1009/991/824/1083/595/",1083,71,1914.10778313968
"12:93","AN32","Dp2Yey","male","Central medial nucleus of the thalamus","CM","/997/8/343/1129/549/856/51/599/",51,9,203.256622778292
"12:94","AN32","Dp2Yey","male","Dorsal auditory area, layer 2/3","AUDd2/3","/997/8/567/688/695/315/247/1011/600/",1011,99,1812.82159271942
"12:95","AN32","Dp2Yey","male","fimbria","fi","/997/1009/991/768/1099/603/",1099,104,517.536526135595
"12:97","AN32","Dp2Yey","male","Retrosplenial area, dorsal part, layer 5","RSPd5","/997/8/567/688/695/315/254/879/610/",879,41,274.802611295058
"12:98","AN32","Dp2Yey","male","habenular commissure","hbc","/997/1009/991/824/1083/611/",1083,5,1314.40588853838
"12:99","AN32","Dp2Yey","male","Tuberal nucleus","TU","/997/8/343/1129/1097/290/614/",290,353,2921.8951759759
"12:101","AN32","Dp2Yey","male","Primary somatosensory area, upper limb, layer 5","SSp-ul5","/997/8/567/688/695/315/453/322/369/625/",369,13,395.24489982062
"12:102","AN32","Dp2Yey","male","Dentate gyrus, granule cell layer","DG-sg","/997/8/567/688/695/1089/1080/726/632/",726,228,1954.78278762314
"12:104","AN32","Dp2Yey","male","Cortical amygdala area, anterior part","COAa","/997/8/567/688/695/698/631/639/",631,9,1463.41463414634
"12:105","AN32","Dp2Yey","male","Cortical amygdala area, posterior part","COAp","/997/8/567/688/695/698/631/647/",631,367,1410.23128561603
"12:107","AN32","Dp2Yey","male","Primary somatosensory area, trunk, layer 2/3","SSp-tr2/3","/997/8/567/688/695/315/453/322/361/670/",361,144,981.013304992949
"12:108","AN32","Dp2Yey","male","Retrosplenial area, lateral agranular part, layer 1","RSPagl1","/997/8/567/688/695/315/254/894/671/",894,62,1588.48095103892
"12:109","AN32","Dp2Yey","male","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,534,545.52754250058
"12:110","AN32","Dp2Yey","male","Dorsal auditory area, layer 4","AUDd4","/997/8/567/688/695/315/247/1011/678/",1011,7,299.734520852959
"12:113","AN32","Dp2Yey","male","Retrosplenial area, ventral part, layer 5","RSPv5","/997/8/567/688/695/315/254/886/687/",886,61,322.449346379317
"12:114","AN32","Dp2Yey","male","mammillothalamic tract","mtt","/997/1009/991/824/46/690/",46,14,332.05255917651
"12:115","AN32","Dp2Yey","male","Perirhinal area, layer 5","PERI5","/997/8/567/688/695/315/922/692/",922,45,686.61407711439
"12:116","AN32","Dp2Yey","male","Ventromedial hypothalamic nucleus","VMH","/997/8/343/1129/1097/467/693/",467,97,636.867400267878
"12:118","AN32","Dp2Yey","male","Olfactory areas","OLF","/997/8/567/688/695/698/",695,218,1445.31664368304
"12:119","AN32","Dp2Yey","male","Cortical subplate","CTXsp","/997/8/567/688/703/",688,169,1018.27471726307
"12:122","AN32","Dp2Yey","male","Temporal association areas, layer 6a","TEa6a","/997/8/567/688/695/315/541/729/",541,32,565.680849935477
"12:123","AN32","Dp2Yey","male","Ventral posteromedial nucleus of the thalamus","VPM","/997/8/343/1129/549/864/637/709/733/",709,4,7.46925003127748
"12:124","AN32","Dp2Yey","male","Primary auditory area, layer 1","AUDp1","/997/8/567/688/695/315/247/1002/735/",1002,72,3155.68022440393
"12:127","AN32","Dp2Yey","male","Ventral auditory area, layer 2/3","AUDv2/3","/997/8/567/688/695/315/247/1018/755/",1018,135,2173.00325145672
"12:129","AN32","Dp2Yey","male","Retrosplenial area, lateral agranular part, layer 5","RSPagl5","/997/8/567/688/695/315/254/894/774/",894,30,305.539429863424
"12:130","AN32","Dp2Yey","male","corpus callosum","cc","/997/1009/983/776/",983,230,304.131427090441
"12:133","AN32","Dp2Yey","male","Piriform-amygdala cortex","PAA","/997/8/567/688/695/698/788/",698,290,1902.96205887371
"12:134","AN32","Dp2Yey","male","Zona incerta","ZI","/997/8/343/1129/1097/290/797/",290,101,329.747465678513
"12:135","AN32","Dp2Yey","male","stria medullaris","sm","/997/1009/991/824/1083/802/",1083,20,1722.50452157437
"12:136","AN32","Dp2Yey","male","Pallidum","PAL","/997/8/567/623/803/",623,6,199.037983081771
"12:138","AN32","Dp2Yey","male","Supplemental somatosensory area, layer 2/3","SSs2/3","/997/8/567/688/695/315/453/378/806/",378,318,1209.46578124643
"12:139","AN32","Dp2Yey","male","Primary auditory area, layer 4","AUDp4","/997/8/567/688/695/315/247/1002/816/",1002,13,757.355083017769
"12:140","AN32","Dp2Yey","male","Dorsomedial nucleus of the hypothalamus","DMH","/997/8/343/1129/1097/141/830/",141,101,609.204415224079
"12:141","AN32","Dp2Yey","male","Ectorhinal area/Layer 1","ECT1","/997/8/567/688/695/315/895/836/",895,118,3654.04267178646
"12:144","AN32","Dp2Yey","male","Primary somatosensory area, upper limb, layer 2/3","SSp-ul2/3","/997/8/567/688/695/315/453/322/369/854/",369,24,776.071139854487
"12:145","AN32","Dp2Yey","male","Visceral area, layer 6a","VISC6a","/997/8/567/688/695/315/677/857/",677,11,138.901165507052
"12:146","AN32","Dp2Yey","male","Supplemental somatosensory area, layer 6a","SSs6a","/997/8/567/688/695/315/453/378/862/",378,59,228.463447784485
"12:147","AN32","Dp2Yey","male","Supplemental somatosensory area, layer 1","SSs1","/997/8/567/688/695/315/453/378/873/",378,372,2739.4839165783
"12:149","AN32","Dp2Yey","male","Perirhinal area, layer 2/3","PERI2/3","/997/8/567/688/695/315/922/888/",922,38,503.49131477482
"12:151","AN32","Dp2Yey","male","Supplemental somatosensory area, layer 6b","SSs6b","/997/8/567/688/695/315/453/378/893/",378,4,135.961930659415
"12:152","AN32","Dp2Yey","male","Visceral area, layer 1","VISC1","/997/8/567/688/695/315/677/897/",677,105,2289.62689984518
"12:153","AN32","Dp2Yey","male","Retrosplenial area, lateral agranular part, layer 6a","RSPagl6a","/997/8/567/688/695/315/254/894/906/",894,19,369.111219038368
"12:155","AN32","Dp2Yey","male","Entorhinal area, lateral part","ENTl","/997/8/567/688/695/1089/822/909/918/",909,33,1160.5824013505
"12:160","AN32","Dp2Yey","male","cingulum bundle","cing","/997/1009/991/768/940/",768,25,234.752805296023
"12:161","AN32","Dp2Yey","male","Primary somatosensory area, upper limb, layer 6a","SSp-ul6a","/997/8/567/688/695/315/453/322/369/945/",369,7,189.861401177141
"12:162","AN32","Dp2Yey","male","Posterior hypothalamic nucleus","PH","/997/8/343/1129/1097/467/946/",467,268,1449.11863307019
"12:163","AN32","Dp2Yey","male","Endopiriform nucleus, dorsal part","EPd","/997/8/567/688/703/942/952/",942,110,673.347085937452
"12:165","AN32","Dp2Yey","male","Ventral auditory area, layer 1","AUDv1","/997/8/567/688/695/315/247/1018/959/",1018,98,2764.14508941163
"12:166","AN32","Dp2Yey","male","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,674,637.591003344988
"12:167","AN32","Dp2Yey","male","Retrosplenial area, lateral agranular part, layer 2/3","RSPagl2/3","/997/8/567/688/695/315/254/894/965/",894,69,906.642139149859
"12:168","AN32","Dp2Yey","male","Endopiriform nucleus, ventral part","EPv","/997/8/567/688/703/942/966/",942,18,501.239174626159
"12:169","AN32","Dp2Yey","male","Ectorhinal area/Layer 6a","ECT6a","/997/8/567/688/695/315/895/977/",895,39,890.43128838558
"12:170","AN32","Dp2Yey","male","Dorsal premammillary nucleus","PMd","/997/8/343/1129/1097/467/980/",467,10,361.245574741709
"12:171","AN32","Dp2Yey","male","Primary somatosensory area, barrel field, layer 1","SSp-bfd1","/997/8/567/688/695/315/453/322/329/981/",329,417,2366.38708871965
"12:172","AN32","Dp2Yey","male","Fasciola cinerea","FC","/997/8/567/688/695/1089/1080/982/",1080,30,3077.23869114781
"12:173","AN32","Dp2Yey","male","Ectorhinal area/Layer 5","ECT5","/997/8/567/688/695/315/895/988/",895,24,456.143685260857
"12:174","AN32","Dp2Yey","male","Ventral auditory area, layer 4","AUDv4","/997/8/567/688/695/315/247/1018/990/",1018,20,532.113020805619
"12:177","AN32","Dp2Yey","male","Primary somatosensory area, trunk, layer 1","SSp-tr1","/997/8/567/688/695/315/453/322/361/1006/",361,116,1779.49591176155
"12:178","AN32","Dp2Yey","male","fiber tracts","fiber tracts","/997/1009/",997,294,654.044061213185
"12:181","AN32","Dp2Yey","male","Globus pallidus, external segment","GPe","/997/8/567/623/803/818/1022/",818,9,84.2949198261651
"12:182","AN32","Dp2Yey","male","Ventral auditory area, layer 5","AUDv5","/997/8/567/688/695/315/247/1018/1023/",1018,38,408.343094166067
"12:184","AN32","Dp2Yey","male","Globus pallidus, internal segment","GPi","/997/8/567/623/803/818/1031/",818,14,179.715279649812
"12:185","AN32","Dp2Yey","male","Supplemental somatosensory area, layer 4","SSs4","/997/8/567/688/695/315/453/378/1035/",378,19,125.859487818126
"12:186","AN32","Dp2Yey","male","Primary somatosensory area, barrel field, layer 6a","SSp-bfd6a","/997/8/567/688/695/315/453/322/329/1038/",329,102,297.432458045985
"12:188","AN32","Dp2Yey","male","Anteromedial visual area, layer 6a","VISam6a","/997/8/567/688/695/315/669/394/1046/",394,6,1105.17590716522
"12:189","AN32","Dp2Yey","male","Primary somatosensory area, barrel field, layer 4","SSp-bfd4","/997/8/567/688/695/315/453/322/329/1047/",329,69,196.582876776725
"12:190","AN32","Dp2Yey","male","Visceral area, layer 5","VISC5","/997/8/567/688/695/315/677/1058/",677,12,127.930405859213
"12:191","AN32","Dp2Yey","male","Primary somatosensory area, barrel field, layer 6b","SSp-bfd6b","/997/8/567/688/695/315/453/322/329/1062/",329,7,184.716065020055
"12:192","AN32","Dp2Yey","male","Anteromedial visual area, layer 2/3","VISam2/3","/997/8/567/688/695/315/669/394/1066/",394,13,1320.60138155221
"12:193","AN32","Dp2Yey","male","Primary somatosensory area, barrel field, layer 5","SSp-bfd5","/997/8/567/688/695/315/453/322/329/1070/",329,101,302.543764003882
"12:195","AN32","Dp2Yey","male","Primary somatosensory area, trunk, layer 4","SSp-tr4","/997/8/567/688/695/315/453/322/361/1086/",361,6,107.380628534612
"12:196","AN32","Dp2Yey","male","Hippocampal formation","HPF","/997/8/567/688/695/1089/",695,29,1836.48913938319
"12:197","AN32","Dp2Yey","male","Supplemental somatosensory area, layer 5","SSs5","/997/8/567/688/695/315/453/378/1090/",378,56,183.661354699271
"12:200","AN32","Dp2Yey","male","Hypothalamus","HY","/997/8/343/1129/1097/",1129,921,1532.50712174862
"12:201","AN32","Dp2Yey","male","Intercalated amygdala nucleus","IA","/997/8/567/623/477/278/1105/",278,41,1724.42799461642
"12:202","AN32","Dp2Yey","male","Visceral area, layer 2/3","VISC2/3","/997/8/567/688/695/315/677/1106/",677,37,528.866082531696
"12:203","AN32","Dp2Yey","male","Primary somatosensory area, trunk, layer 5","SSp-tr5","/997/8/567/688/695/315/453/322/361/1111/",361,24,190.569962997666
"12:205","AN32","Dp2Yey","male","Temporal association areas, layer 2/3","TEa2/3","/997/8/567/688/695/315/541/1127/",541,87,1354.69706170879
"12:206","AN32","Dp2Yey","male","Primary somatosensory area, lower limb, layer 5","SSp-ll5","/997/8/567/688/695/315/453/322/337/1128/",337,35,543.900543900544
"12:207","AN32","Dp2Yey","male","Dentate gyrus, molecular layer","DG-mo","/997/8/567/688/695/1089/1080/726/10703/",726,274,1068.14283486668
"12:208","AN32","Dp2Yey","male","Dentate gyrus, polymorph layer","DG-po","/997/8/567/688/695/1089/1080/726/10704/",726,61,952.098518784436
"12:209","AN32","Dp2Yey","male","Rostrolateral area, layer 6b","VISrl6b","/997/8/567/688/695/315/22/417/312782624/",417,3,228.815498436427
"13:1","AN33","Dp2Yey","male","internal capsule","int","/997/1009/983/784/6/",784,131,237.897638638935
"13:3","AN33","Dp2Yey","male","Primary somatosensory area, trunk, layer 6a","SSp-tr6a","/997/8/567/688/695/315/453/322/361/9/",361,18,232.471037983185
"13:7","AN33","Dp2Yey","male","Intermediodorsal nucleus of the thalamus","IMD","/997/8/343/1129/549/856/444/59/",444,7,219.883775718549
"13:9","AN33","Dp2Yey","male","ventricular systems","VS","/997/73/",997,55,1502.97863037656
